,车号,CollectTime,加速踏板位置,电池包主负继电器状态,电池包主正继电器状态,制动踏板状态,驾驶员离开提示,主驾驶座占用状态,驾驶员安全带状态,手刹状态,整车钥匙状态,低压蓄电池电压,整车当前档位状态,整车当前总电流,整车当前总电压,车速,方向盘转角,time_delta,time_delta_5,电池包主负继电器状态cate,if_off,if_on,v_diff1,v_diff2,v_diff3,v_diff4,a_min5,a_mean5,a_max3
128,121,2020-11-29 14:47:20,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.05,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
129,121,2020-11-29 14:47:22,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
130,121,2020-11-29 14:47:24,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
131,121,2020-11-29 14:47:26,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
132,121,2020-11-29 14:47:28,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
133,121,2020-11-29 14:47:30,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
134,121,2020-11-29 14:47:32,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
135,121,2020-11-29 14:47:34,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
136,121,2020-11-29 14:47:36,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
137,121,2020-11-29 14:47:38,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
138,121,2020-11-29 14:47:40,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
139,121,2020-11-29 14:47:42,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
140,121,2020-11-29 14:47:44,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
141,121,2020-11-29 14:47:46,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
142,121,2020-11-29 14:47:48,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
143,121,2020-11-29 14:47:50,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
144,121,2020-11-29 14:47:52,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
145,121,2020-11-29 14:47:54,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
146,121,2020-11-29 14:47:56,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
147,121,2020-11-29 14:47:58,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
148,121,2020-11-29 14:48:00,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
149,121,2020-11-29 14:48:02,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
150,121,2020-11-29 14:48:04,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
151,121,2020-11-29 14:48:06,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
152,121,2020-11-29 14:48:08,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
153,121,2020-11-29 14:48:10,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
154,121,2020-11-29 14:48:12,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
155,121,2020-11-29 14:48:14,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
156,121,2020-11-29 14:48:16,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
157,121,2020-11-29 14:48:18,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
158,121,2020-11-29 14:48:20,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
159,121,2020-11-29 14:48:22,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
160,121,2020-11-29 14:48:24,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
161,121,2020-11-29 14:48:26,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
162,121,2020-11-29 14:48:28,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
163,121,2020-11-29 14:48:30,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
164,121,2020-11-29 14:48:32,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
165,121,2020-11-29 14:48:34,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
166,121,2020-11-29 14:48:36,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
167,121,2020-11-29 14:48:38,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
168,121,2020-11-29 14:48:40,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
169,121,2020-11-29 14:48:42,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
170,121,2020-11-29 14:48:44,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
176,121,2020-11-29 18:56:35,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.08,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
177,121,2020-11-29 18:56:37,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.08,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
178,121,2020-11-29 18:56:39,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.08,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
179,121,2020-11-29 18:56:41,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.05,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
180,121,2020-11-29 18:56:43,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.05,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
181,121,2020-11-29 18:56:45,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.05,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
182,121,2020-11-29 18:56:47,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.05,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
183,121,2020-11-29 18:56:49,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.05,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
184,121,2020-11-29 18:56:51,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
185,121,2020-11-29 18:56:53,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
186,121,2020-11-29 18:56:55,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
187,121,2020-11-29 18:56:57,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
188,121,2020-11-29 18:56:59,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
189,121,2020-11-29 18:57:01,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
190,121,2020-11-29 18:57:03,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
191,121,2020-11-29 18:57:05,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
192,121,2020-11-29 18:57:07,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
193,121,2020-11-29 18:57:09,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
194,121,2020-11-29 18:57:11,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
195,121,2020-11-29 18:57:13,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
196,121,2020-11-29 18:57:15,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
197,121,2020-11-29 18:57:17,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
198,121,2020-11-29 18:57:19,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
199,121,2020-11-29 18:57:21,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
200,121,2020-11-29 18:57:23,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
201,121,2020-11-29 18:57:25,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
202,121,2020-11-29 18:57:27,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
203,121,2020-11-29 18:57:29,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
204,121,2020-11-29 18:57:31,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
205,121,2020-11-29 18:57:33,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
206,121,2020-11-29 18:57:35,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
207,121,2020-11-29 18:57:37,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
208,121,2020-11-29 18:57:39,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
209,121,2020-11-29 18:57:41,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
210,121,2020-11-29 18:57:43,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
211,121,2020-11-29 18:57:45,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
212,121,2020-11-29 18:57:47,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
213,121,2020-11-29 18:57:49,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
214,121,2020-11-29 18:57:51,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
215,121,2020-11-29 18:57:53,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
216,121,2020-11-29 18:57:55,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
217,121,2020-11-29 18:57:57,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
218,121,2020-11-29 18:57:59,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
219,121,2020-11-29 18:58:01,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
220,121,2020-11-29 18:58:03,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
221,121,2020-11-29 18:58:05,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
222,121,2020-11-29 18:58:07,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
223,121,2020-11-29 18:58:09,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
224,121,2020-11-29 18:58:11,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
225,121,2020-11-29 18:58:13,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
226,121,2020-11-29 18:58:15,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,11.98,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
233,121,2020-11-29 23:06:05,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.08,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
234,121,2020-11-29 23:06:07,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.08,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
235,121,2020-11-29 23:06:09,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.08,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
236,121,2020-11-29 23:06:11,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.08,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
237,121,2020-11-29 23:06:13,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.05,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
238,121,2020-11-29 23:06:15,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.05,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
239,121,2020-11-29 23:06:17,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.05,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
240,121,2020-11-29 23:06:19,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.05,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
241,121,2020-11-29 23:06:21,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
242,121,2020-11-29 23:06:23,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
243,121,2020-11-29 23:06:25,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
244,121,2020-11-29 23:06:27,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
245,121,2020-11-29 23:06:29,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
246,121,2020-11-29 23:06:31,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
247,121,2020-11-29 23:06:33,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
248,121,2020-11-29 23:06:35,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
249,121,2020-11-29 23:06:37,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
250,121,2020-11-29 23:06:39,0.0,断开,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,12.01,空档,0.0,121.3,0.0,0.0,2.0,10.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
